party_id,time,level,job,spec,map,date,valid,valid_spec,spec_by_level,avg_spec_by_level
1,오전 12:18,123,시프,,,2024-12-16,False,False,,
2,오전 12:18,143,허밋,,블와둥,2024-12-16,True,False,,18.321833102340644
2,오전 12:18,150,크루세이더,,블와둥,2024-12-16,True,False,,32.28564173249596
2,오전 12:18,163,용기사,,블와둥,2024-12-16,True,False,,35.36986362515881
4,오전 12:18,,레인저,,레와둥,2024-12-16,True,False,,22.338750396289463
4,오전 12:18,122,썬콜,,레와둥,2024-12-16,True,False,,6.226383257027889
5,오전 12:18,111,프리스트,,불어전,2024-12-16,True,False,,6.186438512868644
6,오전 12:18,102,프리스트,,,2024-12-16,False,False,,6.186438512868644
6,오전 12:18,150,썬콜,,,2024-12-16,False,False,,6.226383257027889
6,오전 12:18,110,썬콜,,,2024-12-16,False,False,,6.226383257027889
7,오전 12:19,121,레인저,,망용둥,2024-12-16,True,False,,22.338750396289463
8,오전 12:19,108,저격수,2480,와협,2024-12-16,True,True,22.962962962962962,23.83578024908139
8,오전 12:19,114,레인저,2600,와협,2024-12-16,True,True,22.80701754385965,22.338750396289463
8,오전 12:19,142,레인저,3100,와협,2024-12-16,True,True,21.830985915492956,22.338750396289463
8,오전 12:19,117,레인저,2550,와협,2024-12-16,True,True,21.794871794871796,22.338750396289463
8,오전 12:19,110,프리스트,,와협,2024-12-16,True,False,,6.186438512868644
9,오전 12:19,105,용기사,,,2024-12-16,False,False,,35.36986362515881
9,오전 12:19,110,용기사,,,2024-12-16,False,False,,35.36986362515881
9,오전 12:19,96,프리스트,,,2024-12-16,False,False,,6.186438512868644
10,오전 12:19,148,용기사,,협동,2024-12-16,True,False,,35.36986362515881
10,오전 12:19,128,허밋,,협동,2024-12-16,True,False,,18.321833102340644
10,오전 12:19,131,썬콜,,협동,2024-12-16,True,False,,6.226383257027889
10,오전 12:19,98,썬콜,,협동,2024-12-16,True,False,,6.226383257027889
12,오전 12:19,161,크루세이더,,골짜기,2024-12-16,True,False,,32.28564173249596
12,오전 12:19,118,허밋,,골짜기,2024-12-16,True,False,,18.321833102340644
12,오전 12:19,90,프리스트,,골짜기,2024-12-16,True,False,,6.186438512868644
13,오전 12:19,103,나이트,,불어전,2024-12-16,True,False,,30.42847914359542
15,오전 12:19,142,허밋,,갈림길,2024-12-16,True,False,,18.321833102340644
17,오전 12:19,139,허밋,,협동,2024-12-16,True,False,,18.321833102340644
17,오전 12:19,137,썬콜,,협동,2024-12-16,True,False,,6.226383257027889
17,오전 12:19,115,썬콜,,협동,2024-12-16,True,False,,6.226383257027889
17,오전 12:19,121,용기사,,협동,2024-12-16,True,False,,35.36986362515881
17,오전 12:19,120,프리스트,,협동,2024-12-16,True,False,,6.186438512868644
18,오전 12:19,151,허밋,,블와둥,2024-12-16,True,False,,18.321833102340644
18,오전 12:19,151,용기사,,블와둥,2024-12-16,True,False,,35.36986362515881
18,오전 12:19,135,용기사,,블와둥,2024-12-16,True,False,,35.36986362515881
19,오전 12:19,114,프리스트,,,2024-12-16,False,False,,6.186438512868644
20,오전 12:19,111,프리스트,,검켄,2024-12-16,True,False,,6.186438512868644
21,오전 12:19,100,프리스트,,,2024-12-16,False,False,,6.186438512868644
22,오전 12:19,114,용기사,,,2024-12-16,False,False,,35.36986362515881
22,오전 12:19,107,용기사,,,2024-12-16,False,False,,35.36986362515881
23,오전 12:19,167,크루세이더,,블와둥,2024-12-16,True,False,,32.28564173249596
23,오전 12:19,129,나이트,,블와둥,2024-12-16,True,False,,30.42847914359542
24,오전 12:19,93,허밋,,붉켄,2024-12-16,True,False,,18.321833102340644
24,오전 12:19,97,허밋,,붉켄,2024-12-16,True,False,,18.321833102340644
24,오전 12:19,94,프리스트,,붉켄,2024-12-16,True,False,,6.186438512868644
25,오전 12:19,123,프리스트,,검켄,2024-12-16,True,False,,6.186438512868644
25,오전 12:19,115,용기사,,검켄,2024-12-16,True,False,,35.36986362515881
25,오전 12:19,94,허밋,,검켄,2024-12-16,True,False,,18.321833102340644
26,오전 12:19,157,허밋,,망용둥,2024-12-16,True,False,,18.321833102340644
27,오전 12:19,135,레인저,3000,오징어,2024-12-16,True,True,22.22222222222222,22.338750396289463
27,오전 12:19,117,레인저,2580,오징어,2024-12-16,True,True,22.05128205128205,22.338750396289463
27,오전 12:19,119,크루세이더,3820,오징어,2024-12-16,True,True,32.10084033613445,32.28564173249596
27,오전 12:19,105,레인저,2300,오징어,2024-12-16,True,True,21.904761904761905,22.338750396289463
27,오전 12:19,122,허밋,2020,오징어,2024-12-16,True,True,16.557377049180328,18.321833102340644
28,오전 12:19,173,허밋,,망용둥,2024-12-16,True,False,,18.321833102340644
